product_key,trans_dt,store_location_key,sales,units,trans_id
6285176405,12/16/15,8142,2.65,1,4.60408E+24
1E+15,4/24/15,8142,0,2,3.41308E+24
1E+15,12/6/15,8142,0,1,3.56448E+25
1125000000,10/9/15,8142,5.32,1,3.34548E+24
5559943711,9/5/15,8142,16,1,3.19148E+25
1E+15,4/17/15,8142,0,1,1.6728E+26
3600040679,11/10/15,8142,69.4,1,1.75251E+26
6210700492,10/10/15,8142,37.36,1,3.34978E+24
1E+15,11/26/15,8142,10.82,1,4.50388E+24
1E+15,10/30/15,8142,0,1,4.38018E+24
41410000216,4/1/15,8142,49.84,1,1.66848E+25
1E+15,3/31/15,8142,36.58,5,3.28018E+24
77401677487,12/1/15,8142,35.58,1,1.76204E+26
1E+15,9/14/15,8142,7.32,1,4.14258E+24
5800031056,9/6/15,8142,11.55,1,1.72284E+26
4.0058E+12,6/17/15,8142,12.98,1,2.89248E+25
3980003678,10/31/15,8142,42.68,2,1.74757E+26
1E+15,12/27/15,8142,0,1,3.65888E+25
1E+15,10/13/15,8142,0,1,4.27868E+24
6565622220,11/11/15,8142,10.66,1,4.43708E+24
77105880050,11/16/15,8142,3.19,1,3.48488E+25
1E+15,7/5/15,8142,0,1,1.69795E+26
41410000216,10/5/15,8142,49.84,1,1.73591E+26
5650035775,9/24/15,8142,14.22,1,4.19328E+24
6170091252,12/5/15,8142,26.68,1,1.76406E+26
6260095924,12/31/15,8142,48.04,1,4.66868E+24
4203710305,11/11/15,8142,22.23,1,3.46218E+24
1E+15,9/4/15,8142,47.72,1,4.10878E+24
1E+15,11/28/15,8142,0,1,4.51608E+24
1E+15,8/28/15,8142,0,1,3.15138E+24
1E+15,5/15/15,8142,0,1,3.53618E+24
1E+15,4/4/15,8142,0,1,3.30008E+24
1E+15,7/10/15,8142,0,1,1.7014E+26
3700028252,5/23/15,8142,11.2,1,1.68226E+26
1E+15,8/28/15,8142,0,1,4.06888E+24
1E+15,7/9/15,8142,14.63,2,3.81578E+24
7094201840,4/20/15,8142,9.77,1,3.38968E+24
78616265003,11/23/15,8142,5.14,1,1.75819E+26
3700018145,5/5/15,8142,11.55,1,3.48018E+24
77105810231,6/24/15,8142,16.89,1,2.91968E+24
1E+15,8/22/15,8142,0,1,1.7156E+26
6285176400,4/30/15,8142,2.47,1,2.69638E+25
6714000433,9/10/15,8142,14.22,1,1.72485E+26
80490600302,12/7/15,8142,5.34,1,3.56778E+24
6490040941,7/9/15,8142,5.86,1,1.70056E+26
77105840234,8/26/15,8142,3.01,1,1.71899E+26
77105810220,12/12/15,8142,14.22,1,3.58948E+25
41600077789,6/25/15,8142,0,1,1.69416E+25
6290066190,10/5/15,8142,30.24,1,1.73575E+26
6700000462,1/30/16,8142,5.32,1,3.79558E+25
1E+15,7/7/15,8142,39.69,1,3.80678E+24
7830006921,12/5/15,8142,10.66,1,3.56158E+25
81408111030,11/8/15,8142,10.66,1,1.75166E+26
1E+15,10/30/15,8142,0,1,3.41608E+24
7830007014,12/2/15,8142,11.2,1,4.53468E+24
6349108331,12/4/15,8142,15.13,1,1.76343E+26
6700000463,9/1/15,8142,9.93,2,3.16468E+24
1E+15,7/11/15,8142,58.01,1,3.82608E+24
1E+15,3/31/15,8142,0,1,3.28028E+24
7000061910,11/6/15,8142,9.77,1,3.44438E+24
1E+15,6/13/15,8142,0,1,2.87158E+25
4319418500,10/17/15,8142,7.1,1,3.37888E+25
1E+15,10/2/15,8142,0,1,4.23308E+24
1E+15,12/30/15,8142,7.32,1,4.66308E+24
5770021957,9/19/15,8142,3.19,1,3.25718E+25
80490600302,10/8/15,8142,16.02,3,1.73782E+26
1E+15,12/6/15,8142,0,1,1.76431E+26
77105804865,4/27/15,8142,46.26,1,1.67533E+25
77105811371,12/14/15,8142,29.17,11,1.76847E+26
77917013730,5/21/15,8142,52.49,1,3.55998E+24
41410000216,4/30/15,8142,49.84,1,1.67612E+26
80490600305,8/14/15,8142,26.7,5,3.11598E+25
1E+15,1/18/16,8142,0,1,4.74708E+24
6700000320,4/16/15,8142,4.61,1,1.67257E+26
3660207917,7/5/15,8142,9.77,1,1.69793E+26
77105890004,7/16/15,8142,9.77,1,2.99918E+24
3700030662,7/22/15,8142,20.45,1,1.70429E+25
1E+15,12/22/15,8142,116.04,1,4.62868E+24
1E+15,9/9/15,8142,36.51,1,4.12418E+23
5650008806,7/19/15,8142,25.79,1,3.86398E+24
77105840224,8/1/15,8142,3.54,1,3.07518E+25
1E+15,7/9/15,8142,124.23,1,3.81668E+24
77105810927,11/5/15,8142,12.98,1,1.75014E+25
77105840016,5/14/15,8142,6.75,1,2.76218E+25
1E+15,12/1/15,8142,3.56,1,4.52558E+23
62792566661,7/22/15,8142,17.8,1,3.02858E+23
6700000427,11/2/15,8142,6.03,1,1.74888E+26
2270046975,6/9/15,8142,13.87,1,1.68862E+26
1204404026,4/25/15,8142,17.78,1,2.67378E+24
1E+15,9/14/15,8142,7.32,1,4.14258E+24
7830007021,9/13/15,8142,17.78,1,1.72614E+26
80490600504,9/22/15,8142,8.9,1,1.73006E+26
5800031006,5/16/15,8142,13.87,1,1.68077E+26
1E+15,12/27/15,8142,0,1,3.65988E+25
1E+15,4/25/15,8142,7.32,1,3.42118E+24
2120072977,1/23/16,8142,6.75,1,4.77468E+24
1E+15,11/11/15,8142,0,1,4.43588E+24
1E+15,4/25/15,8142,0,1,3.42098E+24
62785200005,5/1/15,8142,1.78,1,2.70198E+25
1E+15,10/31/15,8142,0,1,4.38158E+24
1E+15,12/8/15,8142,0,1,4.56578E+24
7940035038,12/6/15,8142,20.45,1,3.56518E+25
1E+15,10/13/15,8142,0,1,4.27808E+24
4111600527,8/10/15,8142,3.01,1,3.09308E+24
77105840094,3/31/15,8142,5.32,1,1.66837E+25
77105880122,4/10/15,8142,3.52,2,2.60678E+24
1E+15,4/11/15,8142,7.32,1,3.34258E+24
84105803717,5/23/15,8142,28.46,1,1.68223E+26
6285152934,5/25/15,8142,2.47,1,2.81168E+25
80490600305,8/11/15,8142,5.34,1,3.10178E+24
1E+15,7/24/15,8142,0,1,3.89258E+24
5770021957,10/24/15,8142,3.19,1,3.39588E+25
5610004598,7/24/15,8142,8.53,1,1.70461E+25
1E+15,7/20/15,8142,0,2,3.86948E+24
80490600305,12/2/15,8142,5.34,1,1.76283E+26
1E+15,5/26/15,8142,0,7,3.58638E+24
3700086341,8/20/15,8142,32.02,1,4.02258E+24
77105890003,1/26/16,8142,2.12,1,1.78627E+26
1E+15,11/27/15,8142,0,1,3.53188E+24
1E+15,12/3/15,8142,0,1,4.53628E+24
1E+15,1/2/16,8142,48.1,1,4.67158E+24
77105860237,9/13/15,8142,14.2,2,3.21818E+25
78616265003,11/26/15,8142,5.14,1,3.52518E+24
77105860140,1/30/16,8142,7.1,1,4.80508E+24
3156850492,8/7/15,8142,35.58,1,1.71027E+26
6132834212,10/24/15,8142,17.78,1,3.39578E+25
72047366425,5/9/15,8142,16,1,2.73868E+25
77105880035,6/30/15,8142,1.58,1,2.94958E+25
62174534604,8/22/15,8142,67.62,1,1.71561E+26
80490600302,4/28/15,8142,5.34,1,2.68678E+25
1E+15,1/30/16,8142,0,1,4.80258E+24
7336164736,7/10/15,8142,10.66,1,2.97538E+24
1E+15,5/25/15,8142,0,4,3.57738E+24
77105810465,10/24/15,8142,12.44,1,1.74419E+26
7417034039,11/11/15,8142,12.09,1,3.46618E+24
1E+15,12/9/15,8142,0,1,4.57068E+24
4740007371,12/16/15,8142,42.7,1,1.76912E+25
6349108331,12/15/15,8142,15.13,1,1.76863E+25
1E+15,12/10/15,8142,0,1,4.57308E+24
77105810345,9/4/15,8142,25.79,1,4.10958E+24
1E+15,9/15/15,8142,11.73,1,4.15038E+24
5650002416,6/11/15,8142,23.12,1,3.67328E+24
1E+15,11/14/15,8142,0,1,3.47588E+25
1E+15,10/7/15,8142,0,1,4.25608E+24
1E+15,12/15/15,8142,80.3,1,4.59728E+24
1E+15,6/12/15,8142,0,1,3.67468E+24
1E+15,11/27/15,8142,0,1,1.75996E+25
1E+15,11/25/15,8142,0,1,4.50008E+24
5770022995,10/5/15,8142,3.19,1,1.73568E+25
7511008320,10/29/15,8142,24.9,1,1.74656E+26
1E+15,10/30/15,8142,0,1,4.37508E+23
6210700550,6/17/15,8142,49.82,1,3.69938E+24
7124912145,6/18/15,8142,27.57,1,2.89688E+24
1E+15,6/7/15,8142,0,1,1.68717E+26
1E+15,9/11/15,8142,0,1,4.13448E+24
6024525055,7/11/15,8142,51.6,1,1.70161E+26
41600000167,5/8/15,8142,0.09,1,2.73348E+25
5960006064,11/5/15,8142,5.86,1,1.7504E+26
5752171110,7/13/15,8142,24.9,1,3.83368E+24
3.41224E+12,4/25/15,8142,19.56,1,3.41888E+24
1E+15,8/28/15,8142,0,1,4.06588E+23
6285176400,5/2/15,8142,2.47,1,2.70718E+25
1E+15,8/8/15,8142,0,1,3.09128E+25
1E+15,12/7/15,8142,0,1,4.55858E+24
1E+15,8/7/15,8142,0,1,1.70986E+26
1125000024,1/24/16,8142,8.88,1,1.78522E+26
6170093252,11/7/15,8142,26.68,1,1.75122E+26
5849642353,8/29/15,8142,7.64,1,1.7206E+26
1E+15,7/20/15,8142,14.83,1,3.87068E+24
5639431013,10/27/15,8142,46.26,1,4.35898E+24
1E+15,5/30/15,8142,0,1,2.82858E+24
77105810488,5/15/15,8142,19.56,1,2.77018E+25
1E+15,8/17/15,8142,8.9,1,4.00888E+24
1E+15,8/14/15,8142,21.61,1,3.99258E+24
1150900164,5/4/15,8142,12.98,1,3.47118E+24
1E+15,8/22/15,8142,0,1,1.71549E+26
77105860257,5/2/15,8142,5.32,1,3.46548E+24
1E+15,1/26/16,8142,0,1,4.78508E+24
41410000221,12/23/15,8142,17.36,1,1.77288E+25
1E+15,9/29/15,8142,64.77,1,4.21968E+24
77105860095,9/29/15,8142,6.21,1,4.21728E+24
7033060315,5/17/15,8142,12.44,1,2.77688E+25
1E+15,10/16/15,8142,0,1,4.29758E+24
6580006247,12/10/15,8142,1.94,1,3.57678E+23
77105810877,11/26/15,8142,7.1,1,4.50568E+24
77105810359,10/1/15,8142,15.65,1,1.73385E+26
6454131361,5/8/15,8142,33.8,1,1.67849E+26
5770022997,3/31/15,8142,6.37,2,2.56068E+24
6120008445,7/11/15,8142,3.36,1,1.70176E+26
3165553007,8/4/15,8142,10.31,1,1.70786E+26
60308426020,1/22/16,8142,14.22,1,1.78442E+26
77105810009,9/28/15,8142,13.87,1,3.29808E+24
77105806247,4/30/15,8142,11.55,1,3.45298E+24
80490600301,4/2/15,8142,5.34,1,2.57578E+24
1E+15,8/6/15,8142,11.87,1,3.95468E+24
5770061849,10/22/15,8142,8.15,2,4.32758E+24
85172200078,7/24/15,8142,14.76,1,3.03908E+24
1E+15,11/24/15,8142,0,1,4.49308E+24
1E+15,11/17/15,8142,0,1,1.75531E+25
1E+15,5/5/15,8142,55.02,1,3.47568E+24
77105811218,7/23/15,8142,11.2,1,1.70436E+25
77105807138,10/14/15,8142,19.56,1,1.73974E+26
5847810697,1/27/16,8142,30.24,1,3.77968E+23
5847847252,5/2/15,8142,13.87,1,3.46328E+24
7732610140,4/4/15,8142,13.87,1,2.57808E+25
1E+15,8/8/15,8142,0,1,3.96338E+24
6260096191,4/17/15,8142,32.91,1,3.37298E+23
3700087096,9/18/15,8142,10.66,1,3.25248E+24
4.98719E+12,12/5/15,8142,7.99,1,3.55958E+24
6210000157,12/21/15,8142,6.03,1,4.62678E+24
1E+15,10/5/15,8142,0,1,1.73566E+25
1E+15,10/11/15,8142,0,1,3.35568E+25
6009331854,4/5/15,8142,24.9,1,1.66982E+26
72047307475,12/22/15,8142,11.55,1,3.63248E+25
6700000175,8/25/15,8142,5.86,1,1.71837E+26
6800000113,9/24/15,8142,3.19,1,1.731E+26
1E+15,9/17/15,8142,0,1,4.16178E+24
77105810094,9/4/15,8142,31.13,1,4.10818E+24
4740013071,10/26/15,8142,11.2,1,3.40388E+24
1E+15,4/9/15,8142,15.56,2,3.32668E+23
4740015687,10/4/15,8142,51.6,1,1.7354E+26
41410000216,7/16/15,8142,49.84,1,1.70263E+26
4740013071,10/1/15,8142,10.66,1,3.30998E+24
60308424372,11/20/15,8142,14.22,1,3.49818E+24
1E+15,4/19/15,8142,0,1,2.64718E+25
6260006229,5/8/15,8142,22.23,1,1.67813E+26
80490600301,7/5/15,8142,5.34,1,1.69813E+26
1E+15,11/1/15,8142,0,1,1.74831E+26
1E+15,11/12/15,8142,0.89,1,4.44168E+24
80490600302,12/9/15,8142,5.34,1,3.57358E+23
1E+15,5/29/15,8142,0,1,1.68389E+26
4740013190,11/19/15,8142,26.68,1,1.75637E+25
7094212536,5/13/15,8142,4.79,1,2.75718E+25
1E+15,10/6/15,8142,7.32,1,4.24958E+23
77105840234,9/6/15,8142,3.01,1,1.7229E+26
1E+15,4/19/15,8142,0,2,3.38608E+24
41410000221,8/27/15,8142,17.36,1,4.06048E+23
5849638665,7/9/15,8142,7.64,1,3.81718E+24
6349108331,8/15/15,8142,15.13,1,3.12078E+25
1E+15,7/9/15,8142,0,4,3.81378E+24
80490600305,8/27/15,8142,10.68,2,3.14768E+24
1E+15,12/10/15,8142,0,1,4.57578E+24
1E+15,4/28/15,8142,0,1,1.67566E+26
77105890009,10/6/15,8142,14.22,1,3.33238E+24
77105840354,5/9/15,8142,7.1,1,3.50558E+24
1E+15,12/30/15,8142,0,-1,1.77523E+26
1E+15,4/23/15,8142,25.74,2,3.40738E+24
1E+15,4/9/15,8142,0,1,3.33298E+24
1E+15,8/17/15,8142,21.68,1,4.00348E+24
6132834208,7/16/15,8142,14.22,1,2.99918E+24
1E+15,8/27/15,8142,0,-1,3.14338E+23
7116402985,12/21/15,8142,6.21,1,3.63068E+24
1E+15,10/5/15,8142,0,1,4.24658E+24
80490600302,4/18/15,8142,5.34,1,1.67341E+26
6210000000,11/1/15,8142,5.32,1,3.42188E+24
1E+15,9/25/15,8142,0,1,3.28038E+24
77105810491,9/3/15,8142,7.1,1,3.18438E+24
1E+15,4/30/15,8142,124.56,2,3.44958E+24
77105890016,6/11/15,8142,4.24,2,2.86698E+25
1E+15,4/28/15,8142,7.32,1,3.43408E+23
41410000215,12/11/15,8142,24.92,1,1.76675E+26
35388500866,11/21/15,8142,17.78,1,4.48338E+24
6700000462,11/25/15,8142,5.32,1,1.75944E+26
77105811019,4/22/15,8142,31.29,2,2.66448E+25
1E+15,5/9/15,8142,0,1,3.50478E+24
77105860024,5/26/15,8142,5.32,1,2.81768E+25
80490600201,6/5/15,8142,3.56,1,1.686E+26
1E+15,12/23/15,8142,54.09,1,4.63568E+24
1E+15,10/25/15,8142,0,1,3.40118E+25
1E+15,8/19/15,8142,23.12,1,4.01888E+24
6210700502,6/8/15,8142,27.57,1,3.65148E+24
4138800059,5/28/15,8142,9.42,1,1.68308E+26
1E+15,6/6/15,8142,0,1,1.68651E+26
1E+15,11/30/15,8142,0,1,4.52018E+24
5873832551,12/10/15,8142,9.77,1,3.57748E+24
6845991972,11/22/15,8142,23.12,1,3.50828E+25
1E+15,4/2/15,8142,0,1,1.66872E+25
77105890009,6/16/15,8142,14.22,1,2.88048E+24
1E+15,9/10/15,8142,0,-1,3.20178E+24
77105880122,7/10/15,8142,1.76,1,1.70098E+26
77105810008,9/29/15,8142,12.09,1,3.29968E+24
80490600305,10/20/15,8142,5.34,1,3.38868E+24
1E+15,7/21/15,8142,38.79,4,3.87248E+23
1E+15,8/26/15,8142,0,1,4.05948E+24
1E+15,7/9/15,8142,0,1,3.81758E+24
2270012993,4/22/15,8142,21.34,1,1.6739E+25
5610077433,9/24/15,8142,15.65,1,1.73081E+25
80490600503,9/1/15,8142,8.9,1,3.16668E+24
4740019248,8/4/15,8142,10.66,1,1.70813E+26
77105810776,5/24/15,8142,29.35,1,3.57398E+24
6343571103,10/28/15,8142,3.19,1,3.40888E+23
1E+15,6/11/15,8142,7.32,1,3.67228E+24
1E+15,12/4/15,8142,0,1,4.54578E+24
1E+15,12/8/15,8142,39.94,1,4.56628E+24
8307811115,11/10/15,8142,8.53,1,1.75271E+26
77105802272,4/27/15,8142,8.53,1,1.67538E+25
7099235056,4/11/15,8142,23.12,1,3.34448E+24
8390000626,9/6/15,8142,4.97,1,4.11478E+24
9.78037E+12,4/2/15,8142,7.99,1,2.57598E+24
6830525074,4/8/15,8142,10.31,1,2.60028E+25
77105860046,7/9/15,8142,4.97,1,1.70062E+26
77105810243,8/10/15,8142,20.45,1,3.96908E+24
5659481383,7/30/15,8142,21.34,1,3.06728E+25
30997861101,9/18/15,8142,21.34,1,1.72751E+25
1E+15,8/14/15,8142,7.32,1,3.99128E+24
7830007014,1/13/16,8142,11.2,1,3.73258E+25
1E+15,10/3/15,8142,21.34,1,4.23698E+24
77105810398,7/8/15,8142,9.42,1,3.80878E+24
77105811062,8/17/15,8142,7.99,1,3.13308E+25
7094212123,12/28/15,8142,7.1,1,3.66268E+25
77105810243,5/16/15,8142,20.45,1,2.77288E+25
62058445677,12/21/15,8142,23.12,1,1.7716E+25
5770024354,8/30/15,8142,10.31,1,1.72066E+26
80490600305,8/26/15,8142,5.34,1,1.7186E+26
41410000215,7/10/15,8142,24.92,1,1.70137E+26
1E+15,12/21/15,8142,76.17,1,4.62128E+24
1E+15,8/7/15,8142,53.38,1,3.95728E+24
69907370825,4/4/15,8142,153.06,1,3.30228E+24
77105810524,10/11/15,8142,9.77,1,1.73874E+26
77105810485,9/2/15,8142,9.77,1,4.09218E+24
77105880123,9/13/15,8142,1.76,1,4.14188E+24
5847811094,11/20/15,8142,40.92,1,1.75688E+26
3700089086,7/21/15,8142,20.45,1,3.02278E+24
1E+15,10/24/15,8142,0,1,3.39568E+25
3700063704,5/6/15,8142,15.65,1,2.72798E+25
72047345579,5/1/15,8142,5.32,1,2.70278E+25
1E+15,4/29/15,8142,7.32,1,3.44458E+24
6081504293,4/18/15,8142,24.88,2,2.63928E+24
6260014232,6/13/15,8142,28.46,1,1.69031E+26
77105860192,12/22/15,8142,13.33,1,1.77253E+25
6490040965,12/8/15,8142,4.97,1,1.76503E+25
1E+15,4/13/15,8142,0,2,3.35228E+24
1E+15,9/14/15,8142,0,1,4.14218E+23
6210790431,10/1/15,8142,32.02,1,4.22648E+24
1E+15,8/27/15,8142,5.34,1,3.14788E+24
6210718960,8/5/15,8142,32.02,1,3.94578E+24
38137003662,4/29/15,8142,16.89,1,1.67593E+26
77105840175,5/26/15,8142,32.91,1,2.81818E+25
1E+15,8/5/15,8142,0,1,3.94708E+24
1E+15,9/15/15,8142,35.6,3,3.23208E+24
80490600502,11/1/15,8142,8.9,1,1.74831E+26
77105810422,11/3/15,8142,14.22,1,1.74917E+25
6700000464,10/20/15,8142,5.32,1,1.74236E+25
5849689900,10/9/15,8142,4.97,1,1.73813E+26
62174534604,10/3/15,8142,67.62,1,4.23888E+24
5610007505,9/14/15,8142,22.23,1,3.22708E+25
41410000215,4/12/15,8142,24.92,1,1.67184E+26
89299200231,5/28/15,8142,9.77,1,1.68298E+26
77105880046,6/19/15,8142,2.65,1,1.6921E+25
77105840234,9/30/15,8142,3.01,1,3.30428E+24
1E+15,1/21/16,8142,7.32,1,1.78341E+25
5650012055,8/4/15,8142,14.22,1,3.07668E+25
1E+15,9/4/15,8142,0,1,4.10598E+24
6363600600,10/7/15,8142,12.44,1,4.25588E+24
1E+15,4/17/15,8142,0,1,1.67299E+26
75167201052,10/29/15,8142,33.8,1,1.74653E+26
5854201046,8/1/15,8142,5.32,1,3.93388E+23
5800000342,9/15/15,8142,6.75,1,3.23388E+25
1E+15,8/29/15,8142,50.53,1,4.07618E+24
1E+15,12/4/15,8142,0,1,4.54278E+24
77105890051,11/19/15,8142,7.1,1,3.49518E+24
1E+15,12/13/15,8142,0,1,4.58828E+24
1E+15,6/13/15,8142,33.18,1,3.67948E+24
77105840074,6/13/15,8142,7.99,1,1.69046E+26
5659400430,9/17/15,8142,16.89,1,4.16288E+24
77105840016,12/28/15,8142,7.1,1,1.77415E+26
1E+15,4/11/15,8142,0,1,3.34228E+24
7418228301,7/31/15,8142,14.76,1,3.07058E+25
1E+15,10/22/15,8142,0,1,4.32668E+24
77105810448,11/30/15,8142,9.42,1,3.54318E+24
6454131886,10/25/15,8142,51.6,1,1.74473E+26
1E+15,4/28/15,8142,81.63,1,3.43838E+24
1E+15,4/8/15,8142,0,-1,2.59948E+25
76379594011,4/28/15,8142,6.57,1,2.68808E+25
77105810345,12/15/15,8142,26.68,1,1.76864E+25
77105890003,9/30/15,8142,2.12,1,3.30438E+24
1E+15,5/15/15,8142,0,1,3.53748E+24
5847847263,5/29/15,8142,17.78,1,2.82678E+24
77105840328,9/4/15,8142,51.6,1,4.10308E+24
1E+15,8/18/15,8142,0,1,3.13428E+23
80490600302,8/21/15,8142,5.34,1,1.71495E+25
41410000221,7/15/15,8142,17.36,1,2.99258E+24
6700010668,10/14/15,8142,6.03,1,3.36448E+24
5847811094,12/26/15,8142,40.92,1,4.64708E+24
5980000055,4/5/15,8142,2.3,1,1.66954E+26
1E+15,12/15/15,8142,7.32,1,4.59908E+24
1E+15,11/25/15,8142,0,1,4.49958E+24
5800031208,1/17/16,8142,6.21,1,3.75018E+25
41410000222,7/15/15,8142,69.42,2,2.99258E+24
5847810775,11/5/15,8142,10.66,1,3.43418E+24
77105810096,9/2/15,8142,55.16,1,1.72151E+25
77105890007,9/23/15,8142,0.87,1,3.27048E+23
77105811292,6/26/15,8142,21.34,1,1.69499E+26
6574332809,4/27/15,8142,39.14,1,2.67788E+25
1E+15,5/16/15,8142,0,1,2.77338E+25
77105810774,12/4/15,8142,17.78,1,4.54408E+24
6210000000,7/11/15,8142,4.97,1,2.97848E+25
6565620121,10/30/15,8142,8.88,1,1.74694E+26
1E+15,4/9/15,8142,0,1,3.32938E+24
77105811028,8/29/15,8142,19.56,1,3.15478E+25
72047319870,8/1/15,8142,7.99,1,3.07378E+25
1E+15,6/21/15,8142,0,2,3.72398E+24
1E+15,12/21/15,8142,7.32,1,4.62068E+23
1E+15,11/20/15,8142,0,1,1.75674E+26
1E+15,8/30/15,8142,7.32,1,4.07778E+24
3700030563,10/29/15,8142,13.33,1,3.41098E+23
7214089057,11/24/15,8142,17.78,1,1.75854E+25
1E+15,9/3/15,8142,0,1,4.09458E+23
77105890016,5/23/15,8142,2.12,1,1.68216E+26
77105890009,4/24/15,8142,14.22,1,2.67058E+24
3700089086,7/31/15,8142,20.45,1,3.06968E+25
62005870145,6/18/15,8142,12.37,1,3.71238E+24
4111600595,6/30/15,8142,3.9,1,1.69628E+25
7301000130,11/17/15,8142,23.12,1,3.48728E+24
6210700610,12/13/15,8142,19.56,1,1.76784E+26
6009326517,9/23/15,8142,30.24,1,1.73021E+25
77105840105,10/8/15,8142,7.1,1,3.34198E+24
2710000908,12/1/15,8142,12.44,1,1.76193E+26
6260096288,6/6/15,8142,30.24,1,2.85588E+25
1E+15,10/23/15,8142,9.26,1,4.34108E+24
7124921877,12/10/15,8142,30.24,1,3.58018E+24
1E+15,8/22/15,8142,0,1,4.03948E+24
6132834212,10/24/15,8142,17.78,1,1.74405E+26
7940007486,6/8/15,8142,11.2,1,1.68754E+26
72225212004,6/1/15,8142,4.97,1,2.83598E+24
1E+15,6/2/15,8142,0,1,3.62458E+24
80490600502,8/27/15,8142,8.9,1,3.14768E+24
1E+15,4/27/15,8142,0,2,3.43328E+24
6700000462,5/26/15,8142,4.97,1,2.81798E+25
6202002082,9/10/15,8142,5.86,1,3.20478E+25
77105810189,11/17/15,8142,6.21,1,3.48668E+24
5621998114,5/3/15,8142,24.01,1,2.70928E+25
80490600302,10/7/15,8142,10.68,2,3.33888E+24
1E+15,10/9/15,8142,0,1,3.34538E+23
1E+15,7/10/15,8142,0,1,3.82148E+24
1E+15,12/7/15,8142,0,1,4.55858E+24
1E+15,11/13/15,8142,0,1,4.44618E+24
80490600302,7/12/15,8142,5.34,1,1.7021E+26
1E+15,10/5/15,8142,0,1,4.24258E+23
77105807418,11/29/15,8142,19.56,1,1.76082E+26
1E+15,8/21/15,8142,0,1,4.03118E+24
9492287699,7/14/15,8142,27.57,1,2.99118E+24
77105810447,4/16/15,8142,9.77,1,2.63358E+24
1E+15,8/7/15,8142,0,1,1.71011E+26
1E+15,4/10/15,8142,0,1,2.60698E+24
1E+15,9/16/15,8142,0,1,4.15458E+24
1E+15,8/29/15,8142,0,1,4.07688E+24
1E+15,9/26/15,8142,0,1,1.73191E+26
6905582418,7/5/15,8142,62.28,1,3.79488E+24
1E+15,4/13/15,8142,7.32,1,3.35168E+24
1E+15,11/20/15,8142,0,1,3.49738E+24
7830007008,10/2/15,8142,17.78,1,1.73434E+26
72047345021,5/31/15,8142,11.55,1,1.68433E+26
1E+15,1/28/16,8142,7.32,1,4.79458E+24
77105810189,7/17/15,8142,5.86,1,1.70297E+26
62572061556,8/8/15,8142,10.66,1,3.96458E+24
62597201244,1/19/16,8142,30.24,1,1.78272E+26
1E+15,4/2/15,8142,0,1,3.29128E+24
77105890009,10/23/15,8142,14.22,1,4.33398E+24
1E+15,12/6/15,8142,0,1,3.56458E+25
77105810189,5/29/15,8142,5.86,1,1.68348E+26
1E+15,8/29/15,8142,0,1,4.07438E+24
1E+15,8/13/15,8142,0,1,3.98638E+24
6490000044,8/1/15,8142,3.54,1,3.07278E+25
1E+15,12/4/15,8142,4.36,1,1.76352E+26
77105840016,12/1/15,8142,7.1,1,1.76194E+26
5980000011,12/5/15,8142,3.36,1,1.76391E+26
